ID,Neutral/Other,Opportunity,Threat,entropy,prediction,IDold,Date,Sentences
2090,0.9619270099325584,0.0182867672140228,0.0197862228534187,0.1881315437365019,Neutral/Other,1164.570600382,2013-08-28,"An Aqua-themed version of the monochrome logo was used from 2001–2003, and a Glass-themed version has been used since 2003."
1090,0.9592585505356608,0.0198072172569337,0.0209342322074055,0.1985176286229199,Neutral/Other,1164.168736816,2007-11-02,Anyone wanna share a bubble bath with me and Margaret?
582,0.8236229792821641,0.1491944800887211,0.0271825406291148,0.541658927902,Neutral/Other,1164.28504584,2005-11-16,"1952-62 Arthur Samuel (IBM) wrote the first game-playing program, for checkers, to achieve sufficient skill to challenge a world champion."
387,0.3415471580042983,0.6408121150375463,0.0176407269581553,0.7233124823714518,Opportunity,1164.12561339,2005-04-18, Main article: Strong AI Strong AI research deals with the creation of AI that can truly reason and solve problems with levels of generalized intelligence approaching or exceeding that of humans.
1273,0.9646025051823072,0.0168306289131406,0.0185668659045522,0.1775236270383918,Neutral/Other,1164.43990045,2006-03-16,"For topics relating specifically to real, human-like intelligence, see Strong AI."
723,0.9644063671677736,0.0168807036881087,0.0187129291441177,0.1783026872571594,Neutral/Other,1164.25768996,2005-10-17,"This is known as weak AI and is distiniguised from strong AI, which has sapience and reasoning abilities."
2834,0.9633840239147048,0.0178642095529771,0.0187517665323181,0.1824057208078489,Neutral/Other,1164.697603749,2015-12-31,Histology of the Nervous System (Trans.
1849,0.9633538608327504,0.0182295430484569,0.0184165961187925,0.1825355283482038,Neutral/Other,1164.20574955,2008-04-15,"any sort of pattern) which passes a fitness measure by producing many copies of the most successful versions (imitating inheritance) and modifying them slightly (imitating mutation).Genetic algorithms: , , , A variant of genetic algorithm known as Genetic programming allows the evolution of computer programs.Genetic programming: Poli, R., Langdon, W. B., McPhee, N. F. (2008), A Field Guide to Genetic Programming, freely available via Lulu.com."
559,0.9645419046240196,0.0170843598982795,0.018373735477701,0.177785017659141,Neutral/Other,1164.773373,2003-03-24,"Knowledge normalization and 5th generation program langusges: MECA, LIPS1, LIPS2 (the disciplines of: knowledge normalization (NOT like the methodology for data normalization levels), 5th generation programming languages (I designed: LIPS1 (language instructions per sentence); LIPS2 (logical inferences per sentence) and MECA (multi-expert consanguine relationships), all 3 languages based upon the attribute of ""rules"" managing ""rules"", in a rule processing system) CAMBO"
379,0.9616058341162304,0.0183536971188539,0.0200404687649154,0.1893824475478157,Neutral/Other,1164.3588959,2004-05-15,"constitutes an advance toward the goal, may be more useful."
1464,0.9633392685598918,0.0171485498897009,0.0195121815504072,0.182517572873189,Neutral/Other,1164.154531115,2007-08-30,Fulfish faming impaten dible endani.
3895,0.9614369571579136,0.0198653470248117,0.0186976958172746,0.1900624043596083,Neutral/Other,1164.924728425,2019-11-05,A popular example of these algorithms is Electimize which simulates the flow of electrons in electric circuits.
3530,0.9633259397589516,0.0180582874661744,0.0186157727748741,0.182642387898298,Neutral/Other,1164.85445617,2018-08-11,"The word “artificial” signifies a code or a programmed machine, and the word “Intelligence” refers to the ability to make decisionsDr."
2046,0.697562557477516,0.0644665817181511,0.2379708608043327,0.7696110402800789,Neutral/Other,1164.570600382,2013-08-28,"""Revealed: Inside the Chinese suicide sweatshop where workers toil in 34-hour shifts to make your iPod | Mail Online""."
4705,0.7214574549792834,0.2521909396592582,0.0263516053614584,0.6787735391071662,Neutral/Other,1164.1272025241,2025-01-26,"In January 2025, Microsoft proposed the technique rStar-Math that leverages Monte Carlo tree search and step-by-step reasoning, enabling relatively a small language model like Qwen-7B to solve 53% of the AIME 2024 and 90% of the MATH benchmark problems."
2930,0.9448393455621732,0.0213863606458075,0.0337742937920193,0.2502703074973887,Neutral/Other,1164.593026149,2014-01-29,"Though to say the least the computer science may not work out, and a new theory has emerged that the only feasible artificial intelligence is that which is within a form of life..."
4829,0.7379996976889783,0.0427471031918746,0.2192531991191468,0.6916942148973286,Neutral/Other,1164.1046177078,2021-09-24,"Or should AI simulate the pre-conscious instincts that people use to recognize patterns and make guesses, but may may fall prey to the same kind of inscrutable mistakes that human intuition makes?"
1130,0.525678176053903,0.45116152339432,0.023160300551777,0.7843445768444827,Neutral/Other,1164.63292363,2006-07-11,"Mind.Forth -- shows thinking by the use of spreading activation Speech recognition such as ViaVoice now usable by consumers Robots in the RoboCup tournament compete annually at a simplified form of soccer Epistemology, the study of knowledge, also makes contact with AI, as engineers find themselves debating similar questions to philosophers about how best to represent and use knowledge and information."
4323,0.9643727958308308,0.0172084362163221,0.0184187679528468,0.178463320317141,Neutral/Other,1164.105295774,2021-11-01,"This insight tthat digital computers can simulate any process of formal reasonin, is known as the Church–Turing thesis."
311,0.9630845347899856,0.0171925756402942,0.0197228895697199,0.1835153343194017,Neutral/Other,1164.13417724,2005-05-08,"Lastly, we discuss experiments (3) and (4) enumerated above."
907,0.9626695362238202,0.0184160968715452,0.0189143669046344,0.1852375590583377,Neutral/Other,1164.25777982,2005-10-17,"Hacker culture first sprang from AI laboratories, in particular the MIT AI Lab, home at various times to such luminaries as John McCarthy, Marvin Minsky, Seymour Papert (who developed Logo there) and Terry Winograd (who abandoned AI after developing SHRDLU)."
4983,0.4787412467831568,0.0579951457767669,0.4632636074400763,0.8742359341998216,Neutral/Other,1164.974769347,2020-08-24,Both applications and hazards arising from AI can be considered as part of existing frameworks for occupational health and safety risk management.
2200,0.9600398603748388,0.0198207054719386,0.0201394341532223,0.1955144356086545,Neutral/Other,1164.689103041,2015-11-04,"= ""Nothing will make you appreciate human intelligence like learning about how unbelievably challenging it is to try to create a computer as smart as we are."
413,0.9611128208063044,0.0199686021640271,0.0189185770296686,0.1913316339577896,Neutral/Other,1164.13417724,2005-05-08,In Proceedings of the Workshop on Data Mining and Knowledge Discovery (Jan. 2002).
1771,0.9645725935691296,0.0168583371556679,0.0185690692752024,0.1776444849617939,Neutral/Other,1164.92125024,2006-12-05,"For topics relating specifically to full human- like intelligence, see strong AI."
121,0.9624602402470868,0.017361829397302,0.0201779303556113,0.1859598138365887,Neutral/Other,1164.13417724,2005-05-08,"Continuing with this rationale, the hacked operating system and the collection of shell scripts must run in the same JVM."
4139,0.9644155535758452,0.017489542028638,0.0180949043955167,0.1783080387611345,Neutral/Other,1164.1045762912,2021-09-22,"= Applications of natural language processing, including information retrieval (i.e."
3945,0.1764289134215353,0.8120846484384381,0.0114864381400265,0.526416624661923,Opportunity,1164.871027825,2018-11-28,"Additionally, there is an increase in the adoption rate of the AI technology for various applications, such as sales and marketing, predictive risk assessment, and customer experience management in the social media sector."
134,0.9536979530630226,0.0263232869887482,0.0199787599482291,0.2191374919801643,Neutral/Other,1164.4498655,2004-07-07,Humans are not unique and their intelligent behavior can be modeled and improved upon using other processes.
920,0.963409299920642,0.018142301506568,0.0184483985727898,0.1823150177799464,Neutral/Other,1164.29014153,2005-11-22,"1980 Lee Erman, Rick Hayes-Roth, Victor Lesser and Raj Reddy published the first description of the blackboard model, as the framework for the HEARSAY-II speech understanding system."
196,0.9629544301182588,0.0172662187807134,0.0197793511010278,0.1840310926333714,Neutral/Other,1164.138895,2003-09-04,"There were also early papers which denied the possibility of machine intelligence on logical or philosophical grounds such as Minds, Machines and Gödel (1961) by John Lucas []."
2914,0.9470384611137724,0.0320758068199532,0.0208857320662743,0.2426636950553846,Neutral/Other,1164.547629495,2013-03-29,"Alternatively, it may be defined as ""the study and design of intelligent agents"", where an intelligent agent is a system that perceives its environment and takes actions that maximize its chances of success."
1898,0.960185419966782,0.0181846016036313,0.0216299784295865,0.1948025282521566,Neutral/Other,1164.13769544,2007-06-12,"Asher proposes a similar, if less ambitious, future society in his Polity."
4460,0.4662893213357834,0.511847999954817,0.0218626787093996,0.7821341372282292,Opportunity,1164.1239643184,2024-08-10,"AI agents are utilised in various applications, including virtual assistants, chatbots, autonomous vehicles, game-playing systems, and industrial robotics."
2228,0.9562653100516172,0.0204601211549181,0.0232745687934645,0.2098607124969665,Neutral/Other,1164.570600382,2013-08-28,"The New York Times, December 5, 2009."
1526,0.963928372790566,0.0177647224631323,0.0183069047463016,0.1802508668083935,Neutral/Other,1164.336037022,2010-01-05,Artificial intelligence (AI) is the intelligence of shuving machines up yours and the branch of computer science that aims to create it.
530,0.9558610188693376,0.0208351236553604,0.0233038574753019,0.2114077387495183,Neutral/Other,1164.789571,2003-03-30,"Very little progress has been made in strong AI; depending on one one defines one's goals, a moderate amount of progress has been made in weak AI."
4033,0.9475934933833644,0.0250301365373304,0.0273763700793049,0.2418138836934848,Neutral/Other,1164.1262548752,2024-12-11,AI is highly energy intensive due to advanced GPUs and the power required to use them.
761,0.9629482261639496,0.0176289166083103,0.0194228572277402,0.1840974678571987,Neutral/Other,1164.14576747,2005-06-02,"When viewed with a moderate dose of cynicism, AI can be viewed as ‘the set of computer science problems without good solutions at this point.’ Once a sub-discipline results in useful work, it is carved out of artificial intelligence and given its own name."
4589,0.2658899011285331,0.7185526053225777,0.015557493548889,0.6544797119470168,Opportunity,1164.1262065449,2024-12-09,"= Like other emerging media technologies, AI is increasingly utilized for a wide range of sexual purposes, spanning information, entertainment, and research."
3484,0.9595537601761728,0.0208618839173951,0.0195843559064319,0.1973747561175282,Neutral/Other,1164.852526991,2018-07-29,Retrieved from https://medium.com/@mridula_18692/how-machine-learning-is-revolutionizing- casino-and-gambling-industry-4fc38b34bccc =  There are three philosophical questions related to AI: # Is artificial general intelligence possible?
540,0.9640285561621014,0.0172458690191726,0.0187255748187259,0.179825759010481,Neutral/Other,1164.25777005,2005-10-17,Conventional AI (symbolic AI / logical AI / neat AI): Machine learning has become associated primarily with conventional AI.
4045,0.1324735077727935,0.0241649839732672,0.8433615082539392,0.5014156543532662,Threat,1164.951443467,2020-04-17,"Social justice One concern is that AI programs may be programmed to be biased against certain groups, such as women and minorities, because most of the developers are wealthy Caucasian men.Therefore said groups should educate themselves more instead of blaming others."
1997,0.9636584317270644,0.0177593583224954,0.0185822099504402,0.1813185830043744,Neutral/Other,1164.136928104,2007-06-08,"These often biologically inspired methods, stand in contrast to conventional AI and compensate for the shortcomings of symbolicism.J.-S. R. Jang, C.-T. Sun, E. Mizutani, (foreword L. Zadeh) ""Neuro- Fuzzy and Soft Computing,"" Prentice Hall, 1997 These two methodologies has also been labelled as neats vs. scruffies, with neats emphasising the use of logic and formal representation of knowledge while scruffies take an application-oriented heuristic bottom-up approach.G.F."
3066,0.9574783325066956,0.023440573035532,0.0190810944577722,0.2051268683086004,Neutral/Other,1164.715546543,2016-04-16,LSTM has also become very popular in the field of Natural Language Processing.
77,0.953795953769652,0.0260221912553356,0.0201818549750124,0.2188389278742201,Neutral/Other,1164.1417817,2003-09-11,== Practical application of AI in Business.
1091,0.9574548603316771,0.023080749256909,0.0194643904114135,0.2052862166416489,Neutral/Other,1164.108068821,2007-02-14,"Thus, systems integration is seen as promising and perhaps necessary for true AI.sugar  The field of artificial intelligence truely dawned in the 1950's, since then there have been many achievements in the History of artificial intelligence, some of the more notable moments include; 1950: Alan Turing introduces the turing test to test of a machine's capability to perform human-like conversation."
1402,0.9637927439952546,0.0172114285159474,0.0189958274887979,0.1807503099786734,Neutral/Other,1164.154531115,2007-08-30,Neape sdamn beavers ician norrup thoring cryst turati.
2966,0.1375472691329923,0.8528790433893576,0.00957368747765,0.4530952021702726,Opportunity,1164.692762631,2015-11-28,"In Applied Behavior Analysis, the science has been democratized into artificially intelligent and intuitive code, allowing a lay person to go online and deliver self-directed clinical treatment in the absence of a clinician based on the positive behavior support principles set by the Behavior Analyst Certification Board."
1967,0.9645884082571218,0.0169185393013404,0.0184930524415378,0.1775875693235526,Neutral/Other,1164.199281284,2008-03-19,"prabal Major AI textbooks define artificial intelligence as ""the study and design of intelligent agents,"" (who use the term ""computational intelligence"" as a synonym for artificial intelligence)."
1397,0.9617935658936672,0.0195950989208066,0.0186113351855261,0.1886716139120027,Neutral/Other,1164.113413662,2007-03-07,"AI is studied in overlapping fields of computer science, psychology, neuroscience and engineering, dealing with intelligent behavior, learning and adaptation in machines or computers."
1875,0.9603890376963912,0.0199814793382182,0.0196294829653904,0.194160450972979,Neutral/Other,1164.344443179,2010-02-16,"Proceedings of the IEEE International Conference on Systems, Man and Cybernetics, SMC-94, October 10-12, 1994."
4233,0.610090098953275,0.0440018762145694,0.3459080248321555,0.8061259174253426,Neutral/Other,1164.121543393,2024-03-25," Limiting AI  Possible options for limiting AI include: using Embedded Ethics or Constitutional AI where companies or governments can add a policy, restricting high levels of compute power in training, restricting the ability to rewrite its own code base, restrict certain AI techniques but not in the training phase, open- source (transparency) vs proprietary (could be more restricted), backup model with redundancy, restricting security, privacy and copyright, restricting or controlling the memory, real-time monitoring, risk analysis, emergency shut- off, rigorous simulation and testing, model certification, assess known vulnerabilities, restrict the training material, restrict access to the internet, issue terms of use."
3113,0.1780491484067137,0.8107166523887981,0.0112341992044881,0.5278047118940491,Opportunity,1164.8827073,2019-02-10,"In the twenty-first century, AI techniques have experienced a resurgence following concurrent advances in computer power, large amounts of data, and theoretical understanding; and AI techniques have become an essential part of the technology industry, helping to solve many challenging problems in computer science, software engineering and operations research without the need to actually mimic the functioning of the human mind."
4489,0.9590535489866318,0.021708848681221,0.0192376023321473,0.1992477414791238,Neutral/Other,1164.1045182449,2021-09-19,"= For most of its history, no established unifying theory or paradigm has guided AI research, The unprecedented success of statistical machine learning in the 2010s eclipsed all other approaches (so much so that some sources (especially in the business world) use the term ""artificial intelligence"" to mean ""machine learning with neural networks"")."
4874,0.1978678210932927,0.0337987073777295,0.7683334715289777,0.6375442334417193,Threat,1164.1149714806,2023-04-14,"To accomplish its goal of humanity annihilation, ChaosGPT apparently looked into nuclear weapons and sought the help of other Artificial Intelligence bots."
2077,0.9642962910483818,0.0175593585174026,0.0181443504342156,0.1787843753064186,Neutral/Other,1164.506388414,2012-08-08,artificial inteligence is created by yasodhar Artificial intelligence (AI) is the intelligence of machines and the branch of computer science that aims to create it.
4405,0.4053005664793487,0.0453281337472589,0.5493712997733925,0.8353378727387073,Threat,1164.1284918462,2025-04-10,In 2025 a report prepared by the International Energy Agency estimated the Greenhouse gas emissions from the energy consumption of Artificial intelligence as 180 million tons.
364,0.9620137755226716,0.0187722962061428,0.0192139282711854,0.1878180632696204,Neutral/Other,1164.7201011,2004-11-05,"= Weak artificial intelligence research deals with the creation of some form of computer-based artificial intelligence that can reason and solve problems only in a limited domain; such a machine would, in some ways, act as if it were intelligent, but it would not possess true intelligence or sentience the classical test for such abilities is the Turing test."
3503,0.9618929321179396,0.0180025962297921,0.0201044716522684,0.1882367394580395,Neutral/Other,1164.914613477,2019-09-08,Hvxugxug jj j j h!
267,0.9636324991216102,0.0171316137525784,0.0192358871258114,0.1813699540372862,Neutral/Other,1164.1299562,2003-08-16,This viewpoint is called the strong anthropic principle.
206,0.9199496138397972,0.0254198605907108,0.0546305255694918,0.3289245124935802,Neutral/Other,1164.29298587,2005-11-26," In science fiction AI is commonly portrayed as an upcoming power trying to overthrow human authority as in HAL 9000, Skynet, I, Robot(film), Colossus and The Matrix or as service humanoids like C-3PO, Data, or the Bicentennial Man."
2573,0.9601724660667303,0.0188615541245786,0.020965979808691,0.1949463731025502,Neutral/Other,1164.570600382,2013-08-28,"Archived from the original on July 23, 2008."
425,0.9635369416656244,0.0169549797102666,0.0195080786241088,0.1817206607924241,Neutral/Other,1164.622211,2004-09-28,only follows the rules of a classical computer) #it exists exclusively within the brain #presentism describes the mind :The possibility of Strong AI must be accepted.
4169,0.936614468261928,0.0417916762797007,0.0215938554583713,0.2768437433630465,Neutral/Other,1164.1061740381,2021-12-23, Learning and teaching mathematics and also teaching English  AI of Facebook can solve university calculus problems.
1349,0.9637194886076464,0.017263758150163,0.0190167532421904,0.1810430270724665,Neutral/Other,1164.154531115,2007-08-30,Ive atime baudi bount age.
3858,0.9636074891266422,0.0178291549264538,0.0185633559469039,0.1815227448463977,Neutral/Other,1164.879523284,2019-01-21,"On the Interpretations, Illustrations and Implications of Artificial Intelligence, Business Horizons, 62(1) Colloquially, the term ""artificial intelligence"" is applied when a machine mimics ""cognitive"" functions that humans associate with other human minds, such as ""learning"" and ""problem solving"".If you buy artificial intelligence, you should probably say good morning to it."
3360,0.5260519972546287,0.4484917772861512,0.02545622545922,0.7909866569994081,Neutral/Other,1164.905103264,2019-07-06,Neural networks' early successes included predicting the stock market and (in 1995) a mostly self- driving car.
2441,0.9627949086329513,0.0179550248853222,0.0192500664817264,0.1847237726104272,Neutral/Other,1164.688697763,2015-11-02,The subject is profoundly discussed in the 2010 documentary film Plug & Pray.
2386,0.9630557428253056,0.0180230394901275,0.0189212176845667,0.1837050521047717,Neutral/Other,1164.570600382,2013-08-28,"The Apple Of Your Ear, Time, January 12, 2007."
607,0.9601597446700127,0.0181088587828665,0.0217313965471206,0.1948863783765195,Neutral/Other,1164.22481608,2005-09-03,D4PO technology is so highly classified that it is never mentioned on the website itself.
2004,0.9621309507586002,0.0171959888924324,0.0206730603489673,0.1872006808555459,Neutral/Other,1164.574466323,2013-09-25,"From a philosophical and semantic perspective, the word ""artificial"" itself, ironically suggests that such forms of reasoning are not intelligent, but are instead illusions of human intelligence."
2484,0.9631477559880954,0.0174716801949187,0.0193805638169857,0.1833025855522599,Neutral/Other,1164.540286908,2013-02-25," hi Angus Nicholas Thinking machines and artificial beings appear in Greek myths, such as Talos of Crete, the bronze robot of Hephaestus, and Pygmalion's Galatea."
4166,0.1862177393617515,0.8005012182621549,0.0132810423760936,0.5485202136125855,Opportunity,1164.1163520134,2023-07-05,"; On the other hand, AI makes it easier for people to automate activities and reduces dependencies on professional teams, which may lead to a rise in citizen developers."
1642,0.9323774624022796,0.0236298248074146,0.0439927127903056,0.2912036900708116,Neutral/Other,1164.42283169,2006-03-05,"david sucks dog balls  In science fiction AI is commonly portrayed as an upcoming power trying to overthrow human authority as in HAL 9000, Skynet, Colossus and The Matrix or as service humanoids like C-3PO, Data, the Bicentennial Man, the Mechas in A.I."
904,0.96409857145771,0.017250746781731,0.0186506817605589,0.1795500609044118,Neutral/Other,1164.2579393,2005-10-18, An extended list of AI researchers can be seen at :Category:Artificial intelligence researchers = The following are considered seminal works in the field.
1380,0.959241316852054,0.0187067169871959,0.02205196616075,0.1984621657223448,Neutral/Other,1164.284152827,2009-04-16,= Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban Ilove anirban .
2500,0.96165812589216,0.0184778227663258,0.0198640513415142,0.1891897483272601,Neutral/Other,1164.570600382,2013-08-28,"""Article from the Irish Times Describing Cork as Apple's European Headquarters""."
1308,0.9639916252725348,0.0174114996376829,0.0185968750897822,0.179983709651902,Neutral/Other,1164.10000054,2007-01-11,"Early in the 17th century, René Descartes envisioned the bodies of animals as complex but reducible machines, thus formulating the mechanistic theory, also known as the ""clockwork paradigm""."
3906,0.8369788830163469,0.0374078478761372,0.1256132691075157,0.5324539629481788,Neutral/Other,1164.725546995,2016-06-16,"However, beginning with the collapse of the Lisp Machine market in 1987, AI once again fell into disrepute, and a second, longer-lasting AI winter began.e in the mid-80s."
303,0.9618596885490176,0.0177467558249223,0.0203935556260602,0.1883331771264362,Neutral/Other,1164.4493692,2004-07-07,Humans are not binary computers.
3655,0.964300576163244,0.0172089122085028,0.0184905116282531,0.1787490636441815,Neutral/Other,1164.766495244,2017-02-20,Lewee(AI) is intelligence exhibited by machines.
178,0.2237734661488263,0.7629168719397812,0.0133096619113925,0.5989539618638706,Opportunity,1164.25773944,2005-10-17,"Intelligence agents are software that assists you, or acts on your behalf, in performing repetitive computer- related tasks."
3428,0.3227213675705343,0.6601052498816096,0.017173382547856,0.7089649549227522,Opportunity,1164.811827793,2017-11-24,"High-profile examples of AI include autonomous vehicles (such as drones and self-driving cars), kitchen robotics (Rotimatic), medical diagnosis, creating art (such as poetry), proving mathematical theorems, playing games (such as Chess or Go), search engines (such as Google search), online assistants (such as Siri), image recognition in photographs, spam filtering, prediction of judicial decisions and targeting online advertisements."
2079,0.9407077606987718,0.0257179701135925,0.0335742691876358,0.2655918664478878,Neutral/Other,1164.570600382,2013-08-28,"(July 2013) Apple has been a participant in various legal proceedings and claims since it began operation and, like its competitors and peers, engages in litigation (trying legal cases before the courts) in its normal course of business for a variety of reasons."
2782,0.9641281905294008,0.0175642077824759,0.0183076016881232,0.1794516566612626,Neutral/Other,1164.526113052,2012-12-03,Artificial intelligence (AI) is the intelligence of machines robots and the branch of computer science that aims to create it.
4730,0.0914102108370868,0.0201749703515933,0.8884148188113198,0.402552966461572,Threat,1164.956348472,2020-05-12," Existential risk  Physicist Stephen Hawking and Microsoft founder Bill Gates have expressed concerns about the possibility that AI could evolve to the point that humans could not control it, with Hawking theorizing that this could ""spell the end of the human race""."
417,0.964637465239667,0.0168440879840091,0.0185184467763239,0.1773867751969924,Neutral/Other,1164.11445787,2005-03-23,Searle states in his Chinese Room argument that information processors carry encoded data which describe other things.
2905,0.9613137047242208,0.0174345718898706,0.0212517233859084,0.1903730838840374,Neutral/Other,1164.689103041,2015-11-04,"ANI is where we at now, our Technology is not truly self aware such as ASI would be."
3337,0.8689024403615024,0.1055403272616483,0.0255572323768491,0.4531407089298813,Neutral/Other,1164.7982707,2017-08-31,"Self- controlled robots means you ask them to do things as per your needs and automatic robots will behave exactly like a human and will be harder to be recognized The traditional problems (or goals) of AI research include reasoning, knowledge, planning, learning, natural language processing, perception and the ability to move and manipulate objects."
3413,0.9639634851634632,0.0173272425596492,0.0187092722768875,0.1800887163295542,Neutral/Other,1164.809668968,2017-11-10,Artificial narrow intelligence (ANI) is the most introductory form of artificial intelligence.
361,0.9626894307275357,0.0174852653352052,0.019825303937259,0.1850890047379319,Neutral/Other,1164.7087716,2004-11-04,"Artificial Intelligence: contrary to popular belief, is a breed of mongoose."
341,0.96346345170771,0.0182428183481359,0.018293729944154,0.1821015724740114,Neutral/Other,1164.3588959,2004-05-15,Epistemology This is a study of the kinds of knowledge that are required for solving problems in the world.
2899,0.9642454995699016,0.0167460772105363,0.019008423219562,0.1789201303327966,Neutral/Other,1164.549694562,2013-04-10,also smith is gay this is a trol  There is no established unifying theory or paradigm that guides AI research.
2225,0.96450510526349,0.0166825351589438,0.018812359577566,0.1778915757618957,Neutral/Other,1164.628500791,2014-10-06,"For reference, regarding a preliminary design of a ""morality system governing artificial intelligence,"" see Pentagonian Corporate Ethics?"
4501,0.9636122920764504,0.0177556712430009,0.0186320366805486,0.1815005316759349,Neutral/Other,1164.1292881366,2025-05-29,Text- based GPT models are pre-trained on a large corpus of text that can be from the Internet.
2783,0.9519842181832529,0.0197738338548643,0.028241947961883,0.2251622217569684,Neutral/Other,1164.522407604,2012-11-11,"Critics argue that these techniques are too focused on particular problems and have failed to address the long term goal of general intelligence.Pat Langley, ""The changing science of machine learning"", Machine Learning, Volume 82, Number 3, 275–279, There is an ongoing debate about the relevance and validity of statistical approaches in AI, exemplified in part by exchanges between Peter Norvig and Noam Chomsky, as described in Yarden Katz, ""Noam Chomsky on Where Artificial Intelligence Went Wrong"", The Atlantic, November 1, 2012,Peter Norvig, ""On Chomsky and the Two Cultures of Statistical Learning""."
4869,0.9627949086329513,0.0179550248853222,0.0192500664817264,0.1847237726104272,Neutral/Other,1164.1045749358,2021-09-22,The subject is profoundly discussed in the 2010 documentary film Plug & Pray.
4989,0.1429228350111952,0.030377771270455,0.8266993937183498,0.5415231460438286,Threat,1164.958735226,2020-05-25,= The implementation of machines and applications based upon AI methods can change the physical and mental stresses to which workers are exposed.
4003,0.9649363457670018,0.0168517888537209,0.0182118653792773,0.1762034347748256,Neutral/Other,1164.956971695,2020-05-16,"In computer science, artificial intelligence (AI), sometimes called machine learning, is intelligence demonstrated by machines, in contrast to the natural intelligence displayed by humans and animals."
1979,0.8782249924480704,0.0962897709623473,0.0254852365895822,0.4329176519417005,Neutral/Other,1164.343891004,2010-02-14,"A wide variety of platforms has allowed different aspects of AI to develop, ranging from expert systems, albeit PC- based but still an entire real-world system to various robot platforms such as the widely available Roomba with open interface.http://hackingroomba.com/?s=atmel  Artificial intelligence, by claiming to be able to recreate the capabilities of the human mind, is both a challenge and an inspiration for philosophy."
4632,0.9577963503684436,0.0227831207834834,0.0194205288480731,0.2040045585782753,Neutral/Other,1164.1184813482,2023-11-12,"= As of November 6, 2023, OpenAI introduced the most recent iteration of the technology supporting its widely-recognized ChatGPT chatbot."
4555,0.4090578052849588,0.5684675481719069,0.0224746465431342,0.7720325756998734,Opportunity,1164.108862282,2022-05-19,"According to NewVantage Partners , over 90% of top businesses have ongoing investments in artificial intelligence."
4448,0.9642204709584624,0.0172447310353793,0.018534798006158,0.1790682905724028,Neutral/Other,1164.1187913639,2023-12-02,"It may also refer to the corresponding field of study, which develops and studies intelligent machines, or to the intelligent machines themselves."
4640,0.2170307543404498,0.0373783453148914,0.7455909003446586,0.6733007034303409,Threat,1164.1190905079,2023-12-20,"There have also been concerns about how machine learning and advanced computing has been used during the conflict for targeting the private homes of up to 40,000 suspected combatants."
1160,0.9633400939303384,0.018449959909902,0.0182099461597596,0.1825897654046515,Neutral/Other,1164.21115406,2008-05-09,Artificial intelligence (AI) is man-made (from artifact) problem solving & is both the intelligence of machines and the branch of computer science which aims to create it.
3571,0.1366937663142715,0.8530914244752725,0.010214809210456,0.4543925545907072,Opportunity,1164.946930556,2020-03-23,"Many businesses and organisations have brought together software to combat the COVID-19, as scientists believe data collection systems and applied artificial intelligence approaches will contribute to a comprehensive infectious disease database that can in effect help-policy decision-making."
1669,0.9641765605226044,0.0172779766975274,0.0185454627798679,0.1792441724837637,Neutral/Other,1164.154531115,2007-08-30,"scruffies]], with neats emphasizing the use of logic and formal representation of knowledge while scruffies take an application-oriented heuristic bottom-up approach.G.F."
650,0.9639425937639288,0.0169939319012643,0.0190634743348069,0.1801389342254669,Neutral/Other,1164.5255659,2004-08-16,Roger Penrose's arguement rests on the conception of hypercomputation being possible in our universe.
4709,0.8205338513743459,0.153065017362293,0.0264011312633611,0.545539180366735,Neutral/Other,1164.1257438845,2024-11-14," AI and machine learning technology is used in most of the essential applications of the 2020s, including: search engines (such as Google Search), targeting online advertisements, recommendation systems (offered by Netflix, YouTube or Amazon), driving internet traffic, targeted advertising (AdSense, Facebook), virtual assistants (such as Siri or Alexa), autonomous vehicles (including drones, ADAS and self-driving cars), automatic language translation (Microsoft Translator, Google Translate), facial recognition (Apple's Face ID or Microsoft's DeepFace and Google's FaceNet), image labeling (used by Facebook, Apple's iPhoto and TikTok), and spreadsheets (including Microsoft Copilot, Gemini, and SourcetableAI Spreadsheet."
